id,date,price,bedrooms,sqft_lot,level
2818600060,2014-09-04,1245000.0,6,14150,higt_level
7855300200,2015-03-19,1242500.0,4,8500,higt_level
1239400650,2014-11-07,1242000.0,4,10183,higt_level
715010110,2014-08-04,1240420.0,5,13726,higt_level
1778360150,2014-06-20,1240000.0,7,13782,higt_level
7613700950,2014-06-10,1240000.0,5,7500,higt_level
3879901295,2014-11-10,1240000.0,3,1973,higt_level
9294300600,2015-04-15,1240000.0,4,6139,higt_level
1250204835,2014-09-08,1240000.0,4,6990,higt_level
2424059163,2014-07-09,1240000.0,5,10327,higt_level
686550040,2014-06-19,1240000.0,4,13224,higt_level
5556300098,2014-06-12,1240000.0,5,14380,higt_level
3630200300,2014-07-25,1238000.0,4,6000,higt_level
3226069049,2014-12-08,1237500.0,4,41327,higt_level
2954400520,2015-04-30,1237500.0,4,49936,higt_level
8127700132,2015-03-26,1236300.0,5,4628,higt_level
7871500485,2015-04-27,1236000.0,3,3852,higt_level
8923100125,2014-06-20,1234580.0,5,6551,higt_level
2559950110,2015-04-22,1234570.0,2,609,higt_level
1338800785,2015-03-06,1234000.0,4,4600,higt_level
3879901285,2015-03-26,1230000.0,3,1967,higt_level
7768700315,2014-06-30,1230000.0,3,14630,higt_level
7355700171,2014-06-10,1230000.0,4,7000,higt_level
1425039029,2014-09-23,1230000.0,5,6656,higt_level
6137500320,2014-06-25,1229000.0,4,37034,higt_level
3225069301,2014-06-12,1228000.0,4,44947,higt_level
4141000060,2014-12-05,1227500.0,4,10319,higt_level
3271800870,2014-08-07,1225000.0,4,5800,higt_level
7151700585,2014-11-25,1225000.0,5,5000,higt_level
1118001631,2015-01-12,1225000.0,3,7700,higt_level
2326059080,2014-08-01,1225000.0,3,79279,higt_level
868000615,2014-12-31,1225000.0,4,11542,higt_level
5427110040,2014-06-09,1225000.0,4,16007,higt_level
1854750090,2014-07-16,1225000.0,3,11491,higt_level
1525059160,2014-07-31,1225000.0,4,95396,higt_level
1068000520,2014-05-06,1225000.0,4,6906,higt_level
7204200025,2014-10-28,1225000.0,4,49456,higt_level
7237550310,2014-05-12,1225000.0,4,101930,higt_level
9103000393,2014-09-10,1225000.0,5,4426,higt_level
3625710100,2014-05-12,1225000.0,4,16028,higt_level
2533300680,2014-10-07,1225000.0,3,4500,higt_level
1338300555,2015-03-20,1225000.0,6,4320,higt_level
7430200100,2014-05-14,1222500.0,4,9444,higt_level
2652501470,2014-05-21,1220000.0,4,3600,higt_level
1250201610,2015-04-17,1220000.0,3,5600,higt_level
8651100140,2014-08-05,1220000.0,4,15367,higt_level
1929300305,2014-06-23,1220000.0,4,3944,higt_level
4340000010,2014-10-30,1220000.0,3,7544,higt_level
7457000005,2014-09-26,1220000.0,4,8125,higt_level
1370800830,2015-05-05,1220000.0,3,6132,higt_level
9272200810,2015-03-16,1218000.0,4,4750,higt_level
2600020330,2014-08-13,1218000.0,4,15400,higt_level
7855801610,2014-05-19,1216000.0,4,8684,higt_level
3761100257,2014-07-14,1215000.0,3,16339,higt_level
1300301840,2015-04-25,1215000.0,4,9600,higt_level
2050000020,2014-06-24,1215000.0,4,53574,higt_level
4139420590,2014-05-20,1212500.0,4,16643,higt_level
1762600090,2015-04-24,1211000.0,4,35120,higt_level
9184700600,2014-12-01,1210000.0,4,6000,higt_level
203100440,2014-09-11,1210000.0,3,24740,higt_level
3179101580,2014-05-28,1210000.0,4,6982,higt_level
1872900065,2015-04-10,1210000.0,3,13600,higt_level
7852160170,2015-04-22,1210000.0,4,18069,higt_level
1489300215,2014-10-13,1210000.0,4,9000,higt_level
629800520,2014-09-03,1209000.0,4,26162,higt_level
9808700650,2015-03-13,1208000.0,3,8520,higt_level
7237500110,2015-04-04,1208000.0,4,10925,higt_level
540100057,2015-04-28,1208000.0,4,10949,higt_level
1024069215,2014-09-12,1206690.0,5,12015,higt_level
3592500866,2015-04-02,1206500.0,3,5520,higt_level
6610000591,2014-10-21,1205000.0,4,5500,higt_level
1245003220,2014-08-19,1205000.0,5,8000,higt_level
6430500182,2015-04-03,1205000.0,4,7650,higt_level
8924100370,2014-09-15,1205000.0,4,5335,higt_level
2436200436,2014-07-08,1205000.0,4,5500,higt_level
7135520650,2014-12-12,1205000.0,5,13497,higt_level
1762600280,2014-07-14,1202500.0,3,28718,higt_level
4139660430,2015-05-05,1200690.0,5,28531,higt_level
3623500260,2014-05-12,1200000.0,3,8078,higt_level
8081020380,2015-02-17,1200000.0,4,11688,higt_level
4441300240,2015-03-31,1200000.0,3,22410,higt_level
2663000345,2015-04-08,1200000.0,4,4200,higt_level
525069127,2014-05-23,1200000.0,4,172497,higt_level
7237501040,2014-06-17,1200000.0,4,9748,higt_level
742000060,2014-12-30,1200000.0,3,13310,higt_level
1257200315,2014-07-05,1200000.0,4,4275,higt_level
6852700246,2014-09-23,1200000.0,5,4000,higt_level
170000060,2014-10-08,1200000.0,5,4400,higt_level
3262300920,2015-04-08,1200000.0,4,8119,higt_level
7237501180,2014-06-25,1200000.0,4,13470,higt_level
4219400290,2014-05-02,1200000.0,5,9480,higt_level
4139420590,2014-08-27,1200000.0,4,16643,higt_level
8965520190,2014-10-30,1200000.0,3,16622,higt_level
3623500049,2015-05-01,1200000.0,4,13114,higt_level
9808590460,2015-02-18,1200000.0,4,10702,higt_level
7525950110,2014-08-28,1200000.0,4,19842,higt_level
1126059108,2015-04-23,1200000.0,4,43560,higt_level
7281300010,2014-08-22,1200000.0,3,10842,higt_level
4232902335,2014-08-14,1200000.0,5,2800,higt_level
4141000490,2014-10-21,1200000.0,4,13118,higt_level
4232400860,2014-06-30,1200000.0,4,3360,higt_level
8562720410,2014-08-07,1200000.0,5,10576,higt_level
284000095,2014-09-22,1200000.0,2,17861,higt_level
4128500380,2015-04-27,1200000.0,4,12796,higt_level
5315100784,2015-04-24,1199500.0,4,13044,higt_level
8820902200,2014-11-13,1199000.0,4,8400,higt_level
1338801019,2014-07-01,1198000.0,4,3850,higt_level
1245002952,2014-10-15,1197350.0,4,7800,higt_level
8712100435,2014-11-10,1197000.0,4,4407,higt_level
4139420070,2014-09-10,1195000.0,5,19606,higt_level
6648150090,2015-01-08,1195000.0,4,9517,higt_level
3622900200,2014-06-27,1195000.0,5,13297,higt_level
3024059126,2014-07-03,1195000.0,5,18129,higt_level
2597460090,2015-03-16,1195000.0,3,9645,higt_level
269000085,2014-07-08,1195000.0,4,6654,higt_level
5316100820,2015-01-22,1195000.0,3,1620,higt_level
4122500100,2015-02-11,1191000.0,5,14989,higt_level
1727850350,2014-11-12,1190000.0,4,12164,higt_level
7352200025,2014-10-13,1190000.0,2,8112,higt_level
8651200080,2014-06-19,1190000.0,5,19126,higt_level
7424700145,2014-07-30,1190000.0,3,3333,higt_level
4094800190,2014-06-23,1190000.0,4,13194,higt_level
809002290,2014-05-19,1190000.0,4,6000,higt_level
5536100020,2015-05-12,1190000.0,3,15788,higt_level
1794501390,2015-05-01,1190000.0,3,2700,higt_level
1425069116,2014-11-07,1187500.0,4,217800,higt_level
7363600185,2015-03-30,1187500.0,3,10625,higt_level
1422200496,2014-09-24,1186040.0,3,6117,higt_level
1525059198,2014-05-21,1185000.0,3,40946,higt_level
1336800185,2014-06-17,1185000.0,3,5568,higt_level
4217402162,2014-07-25,1185000.0,3,7875,higt_level
2818600010,2015-03-14,1185000.0,7,8342,higt_level
3303980470,2014-12-01,1185000.0,4,12895,higt_level
3754501235,2014-10-01,1185000.0,3,4600,higt_level
6788200800,2015-05-07,1185000.0,4,3000,higt_level
629000510,2014-07-30,1185000.0,4,8622,higt_level
8925100255,2014-06-12,1184000.0,4,7500,higt_level
9185700414,2014-05-22,1180500.0,3,7200,higt_level
2524049250,2014-09-21,1180000.0,5,16553,higt_level
1797500230,2014-08-18,1180000.0,4,4000,higt_level
2322069010,2014-10-07,1180000.0,5,94089,higt_level
424069279,2015-03-28,1180000.0,6,10955,higt_level
7237550110,2015-04-24,1180000.0,4,74052,higt_level
3885805896,2014-06-10,1180000.0,5,6000,higt_level
1025069255,2014-10-23,1175000.0,4,49503,higt_level
3271801090,2015-04-30,1175000.0,4,7220,higt_level
2721600125,2015-02-05,1175000.0,5,5618,higt_level
624110540,2014-12-05,1175000.0,4,20822,higt_level
7936500172,2014-05-28,1175000.0,3,23180,higt_level
3864000120,2015-04-08,1175000.0,4,10099,higt_level
1024069205,2015-01-14,1175000.0,4,49658,higt_level
7663700030,2015-05-03,1175000.0,2,7155,higt_level
6061500100,2014-07-17,1174660.0,6,7760,higt_level
3860900003,2014-06-17,1170000.0,4,6251,higt_level
5451200280,2015-04-02,1170000.0,5,12031,higt_level
4104500191,2014-05-22,1170000.0,3,12130,higt_level
809002295,2014-10-29,1169000.0,5,6000,higt_level
98001070,2014-08-18,1169000.0,5,13252,higt_level
6065301040,2014-08-14,1168000.0,5,15118,higt_level
9829200566,2014-06-30,1165000.0,3,5001,higt_level
5451200370,2015-02-09,1165000.0,4,10487,higt_level
3362401611,2015-03-25,1165000.0,4,4500,higt_level
669000210,2014-07-16,1165000.0,3,5000,higt_level
98000750,2014-10-21,1165000.0,5,15959,higt_level
1854750030,2015-04-07,1164000.0,3,8072,higt_level
327000100,2014-10-22,1161000.0,4,26742,higt_level
4039700870,2015-02-19,1160000.0,5,9680,higt_level
1624059224,2014-06-18,1160000.0,4,9700,higt_level
1922000180,2015-04-02,1160000.0,4,13959,higt_level
6447300345,2015-04-06,1160000.0,4,15438,higt_level
2597450250,2014-07-30,1160000.0,4,10361,higt_level
5608010750,2014-08-29,1160000.0,4,15724,higt_level
4178700100,2014-07-15,1160000.0,4,43995,higt_level
8805900065,2014-11-12,1160000.0,5,7019,higt_level
4218400395,2014-07-28,1160000.0,3,5572,higt_level
5605000430,2014-09-17,1160000.0,4,5450,higt_level
1338600185,2014-06-24,1157400.0,3,5925,higt_level
1926069192,2014-05-09,1157200.0,4,52889,higt_level
4139430410,2014-11-07,1156000.0,4,12305,higt_level
824059265,2014-10-01,1155000.0,3,10464,higt_level
7781600025,2014-10-23,1155000.0,3,24691,higt_level
1068000235,2014-06-05,1155000.0,4,8051,higt_level
4139480190,2014-09-16,1153000.0,3,10623,higt_level
8805900430,2014-12-29,1151250.0,4,4875,higt_level
1854750010,2014-08-20,1150000.0,3,9624,higt_level
1245000461,2014-07-03,1150000.0,5,8921,higt_level
1725059182,2014-07-01,1150000.0,4,10422,higt_level
3425059219,2014-09-29,1150000.0,3,34848,higt_level
8081010040,2014-09-11,1150000.0,3,24437,higt_level
4233600150,2015-02-03,1150000.0,5,8252,higt_level
868001030,2014-09-15,1150000.0,4,18000,higt_level
8925100115,2014-10-15,1150000.0,2,9300,higt_level
1424059022,2014-07-08,1150000.0,3,48743,higt_level
1117200390,2014-05-07,1150000.0,4,103382,higt_level
8917100020,2014-06-06,1150000.0,3,16600,higt_level
624110860,2015-04-27,1150000.0,4,20609,higt_level
327000165,2015-04-13,1150000.0,4,30122,higt_level
7351200295,2015-01-14,1150000.0,3,6788,higt_level
524069019,2014-11-20,1150000.0,4,262666,higt_level
2225059336,2014-10-06,1150000.0,6,49542,higt_level
3630180500,2014-10-06,1150000.0,5,6218,higt_level
4166600115,2014-11-21,1150000.0,3,75889,higt_level
8089500180,2014-07-30,1150000.0,4,19767,higt_level
1552100135,2014-06-09,1150000.0,3,10474,higt_level
2954400020,2015-02-05,1150000.0,4,35000,higt_level
3303980140,2015-04-02,1150000.0,4,13170,higt_level
6795100330,2014-06-25,1150000.0,3,18815,higt_level
3323500010,2015-01-07,1150000.0,3,15120,higt_level
1424069069,2014-05-22,1150000.0,6,219542,higt_level
8651610890,2014-10-14,1150000.0,4,10259,higt_level
1853000530,2015-03-12,1150000.0,4,37034,higt_level
2954400400,2014-11-12,1150000.0,4,49091,higt_level
7852070210,2014-05-27,1149000.0,4,11533,higt_level
1245003006,2014-11-10,1149000.0,4,9889,higt_level
627300145,2014-08-14,1148000.0,10,10920,higt_level
6641040100,2014-05-15,1146800.0,4,10308,higt_level
3528900060,2014-06-26,1145000.0,3,4000,higt_level
7852070060,2014-07-31,1145000.0,4,18361,higt_level
1925059194,2014-12-09,1145000.0,4,20242,higt_level
1118001820,2014-06-15,1142000.0,4,5801,higt_level
724069065,2014-07-03,1140000.0,3,33503,higt_level
2481630180,2014-06-25,1140000.0,4,127631,higt_level
7852011070,2015-01-09,1140000.0,6,20197,higt_level
1370803445,2014-09-09,1140000.0,4,6500,higt_level
1024069027,2014-07-23,1139990.0,4,11467,higt_level
8691440330,2014-09-29,1138990.0,5,6530,higt_level
4473400155,2015-04-17,1137500.0,4,4200,higt_level
3023069166,2014-07-08,1135250.0,5,217800,higt_level
7732650040,2014-09-03,1135000.0,4,10602,higt_level
3524039209,2014-05-06,1135000.0,4,8103,higt_level
7882600326,2014-12-03,1135000.0,5,11237,higt_level
1126069045,2014-06-20,1135000.0,6,244716,higt_level
3303980520,2015-04-23,1135000.0,4,11444,higt_level
2770605550,2015-03-10,1135000.0,4,4296,higt_level
3758900220,2014-12-26,1135000.0,4,17621,higt_level
3317500070,2015-04-08,1135000.0,4,10004,higt_level
6117500320,2014-07-08,1131000.0,3,13791,higt_level
9471201110,2015-04-06,1130000.0,4,8400,higt_level
6613000015,2014-12-23,1130000.0,4,4649,higt_level
3758900023,2014-05-21,1130000.0,4,8519,higt_level
2581900165,2014-10-21,1130000.0,4,8406,higt_level
3528000310,2015-04-27,1130000.0,5,28008,higt_level
3860400060,2014-08-01,1130000.0,4,11200,higt_level
5634500688,2015-03-25,1127500.0,6,24700,higt_level
2505500030,2014-07-03,1127000.0,4,8281,higt_level
7856640560,2014-06-04,1126000.0,5,13885,higt_level
6819100111,2014-12-11,1125000.0,4,2600,higt_level
2402100575,2014-06-13,1125000.0,6,4360,higt_level
4083305085,2014-05-20,1125000.0,6,3192,higt_level
5015001215,2015-04-23,1125000.0,4,4000,higt_level
9286000150,2015-03-30,1125000.0,6,18116,higt_level
4232400110,2014-11-11,1125000.0,5,5640,higt_level
1169000057,2014-10-06,1125000.0,6,9378,higt_level
1692900110,2015-03-20,1125000.0,5,13394,higt_level
1222069129,2015-03-27,1125000.0,4,422096,higt_level
9542100005,2014-10-24,1125000.0,5,10260,higt_level
3293200190,2014-12-13,1122500.0,4,62365,higt_level
7011201306,2015-02-12,1120280.0,4,1774,higt_level
3582900280,2014-06-06,1120000.0,5,18500,higt_level
2346800461,2014-06-13,1120000.0,5,6660,higt_level
2481620310,2014-05-14,1120000.0,4,60373,higt_level
6379500640,2015-04-09,1120000.0,3,5750,higt_level
1923000030,2014-07-28,1118000.0,4,16619,higt_level
6738700205,2015-05-05,1115500.0,4,4000,higt_level
3303980210,2015-04-27,1115000.0,4,14212,higt_level
9464700340,2014-07-08,1115000.0,4,31931,higt_level
2523039054,2015-02-10,1115000.0,3,22873,higt_level
1373800330,2015-04-20,1115000.0,4,11191,higt_level
4232401265,2014-10-20,1112750.0,5,3600,higt_level
8941100095,2014-09-23,1112500.0,6,6224,higt_level
5244801550,2014-09-16,1112000.0,4,2650,higt_level
7851980260,2014-07-30,1110000.0,5,12231,higt_level
2021200530,2015-02-25,1110000.0,4,6600,higt_level
9541600295,2015-04-24,1110000.0,4,8640,higt_level
1424200070,2014-05-07,1110000.0,4,13300,higt_level
2436200200,2014-07-01,1110000.0,5,4000,higt_level
8155800050,2015-04-22,1110000.0,3,31796,higt_level
3459900305,2014-12-11,1110000.0,4,19354,higt_level
8965500880,2014-09-16,1108000.0,4,9380,higt_level
1070000180,2014-10-15,1107460.0,4,4760,higt_level
5556300116,2014-12-29,1105000.0,5,7560,higt_level
809001060,2014-05-13,1105000.0,4,4000,higt_level
9287800135,2014-07-14,1105000.0,5,5000,higt_level
9206500250,2014-09-09,1104500.0,4,8899,higt_level
6908200155,2015-01-22,1103990.0,4,5040,higt_level
6202600070,2014-11-06,1102030.0,5,27311,higt_level
3508100135,2015-03-16,1101000.0,3,4830,higt_level
7533800325,2014-05-20,1100000.0,3,6888,higt_level
2652500300,2014-06-03,1100000.0,4,3200,higt_level
1818800235,2014-09-05,1100000.0,4,7750,higt_level
5430300120,2014-11-13,1100000.0,5,7620,higt_level
3526039160,2014-08-14,1100000.0,3,16857,higt_level
3835500005,2014-05-28,1100000.0,2,11900,higt_level
2021200370,2014-09-01,1100000.0,3,5000,higt_level
623059016,2014-07-17,1100000.0,4,11774,higt_level
1238900130,2015-01-05,1100000.0,4,4164,higt_level
9241900115,2015-03-24,1100000.0,4,5760,higt_level
8895800200,2014-10-17,1100000.0,4,5625,higt_level
1725059330,2015-03-27,1100000.0,4,9470,higt_level
7533800885,2014-10-27,1100000.0,3,7200,higt_level
1245500950,2015-05-04,1100000.0,4,6300,higt_level
4389200761,2015-01-28,1100000.0,3,8570,higt_level
7000100711,2014-06-21,1100000.0,3,20000,higt_level
7855400330,2014-06-04,1100000.0,5,8737,higt_level
1370801565,2014-10-30,1100000.0,4,8881,higt_level
3720800070,2015-01-27,1100000.0,4,5500,higt_level
2344300220,2014-07-14,1100000.0,4,7597,higt_level
7856400410,2014-07-29,1100000.0,4,8540,higt_level
5318100200,2014-05-27,1100000.0,3,4050,higt_level
3592500340,2015-03-13,1100000.0,5,4643,higt_level
7237550020,2014-07-03,1100000.0,4,60123,higt_level
2424059119,2014-10-14,1100000.0,4,41636,higt_level
7855000550,2014-12-01,1100000.0,4,13800,higt_level
7511000050,2015-03-02,1100000.0,5,22547,higt_level
5021900090,2015-03-06,1100000.0,5,18050,higt_level
6838800140,2015-02-24,1100000.0,4,40097,higt_level
5036300431,2015-03-11,1099880.0,5,6353,higt_level
5035300650,2014-06-03,1099500.0,4,6000,higt_level
2225059170,2014-09-17,1098000.0,6,107362,higt_level
98000980,2015-04-27,1098000.0,4,16219,higt_level
3303990410,2014-11-11,1096500.0,5,12110,higt_level
3364900040,2014-08-28,1095000.0,3,5100,higt_level
6306400140,2014-06-12,1095000.0,0,4764,higt_level
8127700735,2014-06-16,1095000.0,4,8400,higt_level
825059270,2014-11-21,1095000.0,5,12850,higt_level
1247100035,2014-06-30,1095000.0,4,9143,higt_level
7322910030,2014-07-21,1095000.0,5,57063,higt_level
2944010210,2015-02-18,1093000.0,4,21894,higt_level
425069020,2014-05-05,1090000.0,4,141570,higt_level
4151800530,2014-10-28,1090000.0,4,6837,higt_level
1326059182,2015-04-06,1089000.0,5,107157,higt_level
7855900110,2014-07-18,1088890.0,4,11350,higt_level
8672200110,2015-03-17,1088000.0,5,8142,higt_level
2450000295,2014-10-07,1088000.0,3,8113,higt_level
1224049005,2014-07-08,1087500.0,2,11340,higt_level
8121100715,2015-02-09,1086000.0,3,6041,higt_level
3760500730,2014-07-28,1085500.0,4,10830,higt_level
3754501205,2015-04-29,1085000.0,3,7500,higt_level
1121000357,2014-08-27,1085000.0,4,6541,higt_level
4385700660,2014-08-07,1085000.0,3,4000,higt_level
7796000095,2015-01-06,1085000.0,3,34850,higt_level
5700002510,2014-06-11,1085000.0,5,6000,higt_level
4147200040,2015-04-14,1085000.0,5,13068,higt_level
624110610,2014-05-15,1085000.0,4,12080,higt_level
3317500030,2015-03-16,1085000.0,3,11019,higt_level
5364200695,2015-03-17,1084500.0,4,5000,higt_level
8818400340,2015-04-23,1081000.0,4,4325,higt_level
2469000010,2015-03-23,1081000.0,4,12172,higt_level
7504021490,2014-05-12,1080000.0,3,11610,higt_level
3271300365,2015-04-07,1080000.0,3,5800,higt_level
224059025,2014-06-20,1080000.0,3,43560,higt_level
2163900081,2015-02-20,1080000.0,3,1891,higt_level
2911700010,2015-03-03,1080000.0,3,21477,higt_level
8123450450,2015-03-10,1080000.0,5,11340,higt_level
7701960720,2014-10-17,1080000.0,4,35267,higt_level
6154500030,2014-06-26,1080000.0,4,5267,higt_level
1102000270,2014-07-01,1080000.0,3,7216,higt_level
2856100935,2014-09-23,1079000.0,5,5610,higt_level
7237501370,2014-07-17,1079000.0,4,12727,higt_level
3407700012,2014-11-06,1078500.0,4,41458,higt_level
203100690,2015-04-25,1078000.0,4,42733,higt_level
6844703240,2014-07-02,1075000.0,3,10302,higt_level
5556300109,2014-11-21,1075000.0,5,7560,higt_level
7922900040,2014-05-22,1075000.0,4,9200,higt_level
1724069060,2015-05-07,1075000.0,2,1767,higt_level
5451200110,2014-12-04,1075000.0,4,10920,higt_level
2581900235,2014-11-10,1075000.0,4,8100,higt_level
1726059134,2014-10-10,1075000.0,3,56628,higt_level
5700003221,2014-12-10,1075000.0,4,7389,higt_level
7639900025,2014-06-28,1075000.0,4,8750,higt_level
2523089025,2015-02-10,1075000.0,3,435600,higt_level
9184700535,2015-04-13,1075000.0,4,5000,higt_level
7851980100,2014-06-05,1075000.0,5,17811,higt_level
6329000070,2014-10-15,1072500.0,3,21480,higt_level
1250202145,2014-08-28,1072000.0,2,14864,higt_level
2436200395,2014-06-10,1070000.0,3,4622,higt_level
624110810,2015-03-25,1070000.0,3,13264,higt_level
3303980660,2014-06-03,1070000.0,4,12320,higt_level
3585900080,2015-03-26,1070000.0,6,21400,higt_level
2424059018,2014-06-12,1070000.0,4,35445,higt_level
1370801435,2014-11-05,1070000.0,3,6090,higt_level
452002135,2015-04-22,1070000.0,4,5000,higt_level
3303960060,2014-06-19,1068000.0,5,9938,higt_level
9286000240,2014-07-11,1067000.0,6,11793,higt_level
3524039202,2015-04-20,1065500.0,3,7232,higt_level
3125079013,2015-04-30,1065000.0,3,263538,higt_level
3797001702,2014-12-16,1065000.0,5,3000,higt_level
925059193,2014-07-09,1065000.0,4,9800,higt_level
8056000075,2014-05-21,1065000.0,2,9466,higt_level
1245000685,2014-06-25,1065000.0,5,7947,higt_level
4233600190,2015-03-16,1065000.0,3,8252,higt_level
3024059149,2014-11-12,1065000.0,4,12930,higt_level
809003085,2015-04-01,1065000.0,3,3545,higt_level
3885806840,2015-03-16,1065000.0,3,5002,higt_level
624110110,2015-02-22,1063000.0,5,13165,higt_level
98000060,2014-07-14,1062500.0,4,20041,higt_level
6788201240,2015-03-18,1062500.0,4,6000,higt_level
2877104265,2015-04-15,1062000.0,4,4000,higt_level
2428100080,2014-10-01,1061600.0,4,6695,higt_level
6790830090,2015-04-15,1060000.0,4,8417,higt_level
5456000570,2014-12-30,1060000.0,3,22343,higt_level
7525950180,2014-07-01,1060000.0,4,16015,higt_level
1236300290,2014-10-22,1060000.0,4,8100,higt_level
98000950,2014-12-10,1060000.0,4,14757,higt_level
3630200960,2014-08-26,1060000.0,4,9979,higt_level
1437580600,2015-03-31,1060000.0,5,7924,higt_level
191100140,2015-03-16,1060000.0,4,10160,higt_level
2856102105,2014-06-10,1059500.0,5,3825,higt_level
98000870,2014-10-01,1059000.0,4,16271,higt_level
3585900460,2015-05-01,1058800.0,6,20000,higt_level
1561600095,2014-05-14,1058000.0,4,11137,higt_level
472000895,2014-09-22,1057000.0,4,5000,higt_level
8835770330,2014-08-19,1057000.0,2,184231,higt_level
3407700047,2014-10-29,1055000.0,3,189852,higt_level
7768800160,2014-08-27,1054710.0,4,6481,higt_level
1070000390,2014-07-02,1054690.0,4,3979,higt_level
8650700090,2014-08-13,1052500.0,4,12840,higt_level
3325069064,2015-03-26,1052000.0,3,44431,higt_level
9275700005,2015-04-27,1052000.0,3,6092,higt_level
3625059109,2014-05-08,1051000.0,4,33976,higt_level
3630200780,2014-05-22,1051000.0,4,5474,higt_level
2025049161,2014-05-06,1050000.0,3,1970,higt_level
6742700210,2014-11-19,1050000.0,3,4500,higt_level
1250203335,2014-05-27,1050000.0,4,7200,higt_level
2485000076,2015-01-22,1050000.0,4,8580,higt_level
269000240,2014-10-30,1050000.0,5,7680,higt_level
7732650120,2014-07-28,1050000.0,4,9949,higt_level
8722100810,2014-07-08,1050000.0,4,3433,higt_level
7632400400,2015-03-20,1050000.0,3,29982,higt_level
7172200125,2014-08-27,1050000.0,3,5119,higt_level
3303980090,2015-03-06,1050000.0,4,11054,higt_level
5451300105,2014-07-20,1050000.0,3,12076,higt_level
2391601195,2015-04-30,1050000.0,4,5750,higt_level
5536100010,2015-02-04,1050000.0,4,9729,higt_level
7935000450,2014-09-19,1050000.0,3,15022,higt_level
2804600005,2014-12-19,1050000.0,3,4077,higt_level
1762600260,2014-05-22,1050000.0,4,35021,higt_level
7203230010,2014-10-15,1050000.0,4,8331,higt_level
4122500095,2015-04-13,1050000.0,5,18625,higt_level
5332200515,2015-02-09,1050000.0,3,5512,higt_level
524069020,2015-04-22,1050000.0,4,54013,higt_level
98000960,2014-05-13,1050000.0,4,16625,higt_level
3303960250,2015-05-07,1050000.0,4,11588,higt_level
2224069109,2015-04-27,1050000.0,4,25020,higt_level
5701700011,2014-05-23,1050000.0,3,42769,higt_level
2025069037,2015-02-10,1050000.0,4,48037,higt_level
1245002281,2014-05-12,1050000.0,4,11000,higt_level
3394100230,2014-05-22,1050000.0,4,12590,higt_level
1370802455,2014-08-13,1050000.0,4,4606,higt_level
7855000325,2015-02-20,1050000.0,4,10757,higt_level
8562720390,2014-08-25,1050000.0,4,8709,higt_level
223039330,2015-04-07,1050000.0,3,5093,higt_level
6154500070,2014-06-26,1050000.0,4,7832,higt_level
635000009,2014-11-12,1050000.0,2,2390,higt_level
293760050,2014-06-27,1050000.0,4,13833,higt_level
8924100308,2015-02-03,1050000.0,4,5974,higt_level
5460600110,2015-04-23,1050000.0,6,12741,higt_level
7203230040,2014-10-27,1049990.0,5,9588,higt_level
2523069192,2014-07-08,1049000.0,4,126759,higt_level
8722100825,2015-04-29,1049000.0,3,3357,higt_level
486000597,2014-08-11,1047500.0,3,7005,higt_level
5015000346,2014-11-04,1047000.0,4,4000,higt_level
5316100255,2014-09-04,1046250.0,2,3600,higt_level
2397101200,2014-12-21,1045000.0,4,3600,higt_level
6861700156,2014-10-27,1045000.0,4,4000,higt_level
2426059124,2014-12-16,1045000.0,4,47480,higt_level
5015001045,2014-08-26,1045000.0,4,4000,higt_level
4083304535,2014-11-14,1045000.0,4,4560,higt_level
8925100390,2015-04-06,1042500.0,3,9375,higt_level
2125059163,2014-07-03,1042030.0,4,43560,higt_level
8835800010,2014-12-23,1042000.0,4,270236,higt_level
2937300550,2014-10-29,1040890.0,5,7232,higt_level
293760150,2014-10-17,1040000.0,4,8490,higt_level
1525059190,2014-09-12,1040000.0,5,50094,higt_level
3758900259,2014-05-07,1040000.0,4,8391,higt_level
5700001640,2014-05-08,1039000.0,4,5000,higt_level
3935900005,2015-05-01,1039000.0,4,11343,higt_level
7701450110,2014-08-15,1038000.0,4,10893,higt_level
2025059150,2014-07-02,1038000.0,4,13296,higt_level
5608000700,2014-09-18,1038000.0,3,10615,higt_level
31200020,2015-03-19,1038000.0,5,8904,higt_level
7237500530,2014-07-09,1037000.0,4,10660,higt_level
2726059144,2015-04-10,1037000.0,5,10194,higt_level
7203220260,2014-07-16,1035480.0,5,6642,higt_level
1070000110,2014-12-18,1035290.0,4,5932,higt_level
1238501188,2014-08-08,1035000.0,4,9131,higt_level
7631800025,2014-06-06,1035000.0,4,11240,higt_level
1762600190,2014-12-29,1035000.0,4,47502,higt_level
4054510310,2014-12-01,1035000.0,4,51908,higt_level
1245500690,2014-06-02,1035000.0,3,5750,higt_level
686800080,2014-06-12,1034500.0,4,10858,higt_level
8895800090,2014-05-12,1033890.0,4,5187,higt_level
3179100220,2015-04-27,1031000.0,4,6708,higt_level
1241500351,2014-09-29,1031000.0,3,35741,higt_level
3776300010,2015-02-24,1030000.0,4,5607,higt_level
7856410030,2014-05-05,1030000.0,5,16920,higt_level
644200065,2015-03-06,1030000.0,4,11200,higt_level
9551201660,2014-06-13,1030000.0,4,4800,higt_level
6738700225,2014-09-12,1030000.0,4,4000,higt_level
7855400630,2014-09-22,1030000.0,5,8200,higt_level
2024069128,2014-11-10,1030000.0,3,9816,higt_level
